date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:47	62594/62594	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/js/jquery.mb.YTPlayer.min.js	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/js/jquery.mb.YTPlayer.min.js	(from https://datrics.themetags.com/)
16:45:48	89054/89054	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/js/mixitup.min.js	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/js/mixitup.min.js	(from https://datrics.themetags.com/)
16:45:49	8157/8157	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/js/wow.min.js	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/js/wow.min.js	(from https://datrics.themetags.com/)
16:45:51	44348/44348	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/js/owl.carousel.min.js	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/js/owl.carousel.min.js	(from https://datrics.themetags.com/)
16:45:52	5360/5360	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/js/jquery.countdown.min.js	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/js/jquery.countdown.min.js	(from https://datrics.themetags.com/)
16:45:53	10054/10054	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Mar%202020%2012:44:13%20GMT	https://datrics.themetags.com/js/scripts.js	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/js/scripts.js	(from https://datrics.themetags.com/)
16:45:55	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/fonts/themify9f24.eot	(from https://datrics.themetags.com/css/themify-icons.css)
16:45:56	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/fonts/themify.eot?	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/fonts/themifyd41d.eot	(from https://datrics.themetags.com/css/themify-icons.css)
16:45:58	56108/56108	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/fonts/themify9f24.woff	(from https://datrics.themetags.com/css/themify-icons.css)
16:45:59	78584/78584	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/fonts/themify9f24.ttf	(from https://datrics.themetags.com/css/themify-icons.css)
16:46:00	234630/234630	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/fonts/themify9f24.svg	(from https://datrics.themetags.com/css/themify-icons.css)
16:46:02	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-brands-400.eot	(from https://datrics.themetags.com/css/all.min.css)
16:46:03	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-brands-400d41d.eot	(from https://datrics.themetags.com/css/all.min.css)
16:46:04	75936/75936	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-brands-400.woff2	(from https://datrics.themetags.com/css/all.min.css)
16:46:06	89100/89100	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-brands-400.woff	(from https://datrics.themetags.com/css/all.min.css)
16:46:07	131624/131624	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-brands-400.ttf	(from https://datrics.themetags.com/css/all.min.css)
16:46:09	712241/712241	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-brands-400.svg	(from https://datrics.themetags.com/css/all.min.css)
16:46:09	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-regular-400.eot	(from https://datrics.themetags.com/css/all.min.css)
16:46:11	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-regular-400d41d.eot	(from https://datrics.themetags.com/css/all.min.css)
16:46:12	13576/13576	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-regular-400.woff2	(from https://datrics.themetags.com/css/all.min.css)
16:46:13	16800/16800	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-regular-400.woff	(from https://datrics.themetags.com/css/all.min.css)
16:46:15	34092/34092	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-regular-400.ttf	(from https://datrics.themetags.com/css/all.min.css)
16:46:16	145125/145125	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-regular-400.svg	(from https://datrics.themetags.com/css/all.min.css)
16:46:18	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-solid-900.eot	(from https://datrics.themetags.com/css/all.min.css)
16:46:20	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-solid-900d41d.eot	(from https://datrics.themetags.com/css/all.min.css)
16:46:20	76084/76084	---M--	200	added ('OK')	font/woff2	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-solid-900.woff2	(from https://datrics.themetags.com/css/all.min.css)
16:46:21	98996/98996	---M--	200	added ('OK')	font/woff	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-solid-900.woff	(from https://datrics.themetags.com/css/all.min.css)
16:46:23	193780/193780	---M--	200	added ('OK')	font/ttf	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-solid-900.ttf	(from https://datrics.themetags.com/css/all.min.css)
16:46:25	853845/853845	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/webfonts/fa-solid-900.svg	(from https://datrics.themetags.com/css/all.min.css)
16:46:25	796/796	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jul%202024%2011:16:24%20GMT	https://datrics.themetags.com/css/font/ytp-regular.eot	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/css/font/ytp-regular.6a.delayed	(from https://datrics.themetags.com/css/jquery.mb.YTPlayer.min.css)
16:46:26	796/796	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jul%202024%2011:16:26%20GMT	https://datrics.themetags.com/css/owl.video.play.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/css/owl.video.play.6b.delayed	(from https://datrics.themetags.com/css/owl.carousel.min.css)
16:46:28	863/863	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/hero-bg-shape.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-bg-shape.svg	(from https://datrics.themetags.com/css/style.css)
16:46:29	1294/1294	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2017:47:38%20GMT	https://datrics.themetags.com/img/slider-bg-2.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/slider-bg-2.svg	(from https://datrics.themetags.com/css/style.css)
16:46:30	1258/1258	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2017:47:38%20GMT	https://datrics.themetags.com/img/slider-bg-1.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/slider-bg-1.svg	(from https://datrics.themetags.com/css/style.css)
16:46:33	146551/146551	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202020%2017:30:09%20GMT	https://datrics.themetags.com/img/blog/4.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/blog/4.jpg	(from https://datrics.themetags.com/css/style.css)
16:46:34	139288/139288	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202020%2017:31:14%20GMT	https://datrics.themetags.com/img/blog/5.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/blog/5.jpg	(from https://datrics.themetags.com/css/style.css)
16:46:35	80031/80031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Mar%202020%2017:32:26%20GMT	https://datrics.themetags.com/img/blog/6.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/blog/6.jpg	(from https://datrics.themetags.com/css/style.css)
16:46:36	10905/10905	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2008:45:59%20GMT	https://datrics.themetags.com/img/dot.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/dot.svg	(from https://datrics.themetags.com/css/style.css)
16:46:38	271329/271329	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/globe-bg.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/globe-bg.png	(from https://datrics.themetags.com/css/style.css)
16:46:38	1579/1579	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2020%20Mar%202020%2015:55:46%20GMT	https://datrics.themetags.com/img/bg-shape.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/bg-shape.svg	(from https://datrics.themetags.com/index-2.html)
16:46:40	247440/247440	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2020%20Mar%202020%2016:24:12%20GMT	https://datrics.themetags.com/img/hero-single-img-3.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-single-img-3.svg	(from https://datrics.themetags.com/index-2.html)
16:46:42	173397/173397	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Mar%202020%2007:38:16%20GMT	https://datrics.themetags.com/img/about-us.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/about-us.jpg	(from https://datrics.themetags.com/index-2.html)
16:46:43	212733/212733	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2022:37:03%20GMT	https://datrics.themetags.com/img/cta-bg.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/cta-bg.svg	(from https://datrics.themetags.com/index-2.html)
16:46:43	13005/13005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/client-4.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/client-4.jpg	(from https://datrics.themetags.com/index-2.html)
16:46:45	1119/1119	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202020%2009:38:44%20GMT	https://datrics.themetags.com/img/logo-color.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/logo-color.png	(from https://datrics.themetags.com/index-3.html)
16:46:46	11277/11277	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/hero-animation-03.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-animation-03.svg	(from https://datrics.themetags.com/index-3.html)
16:46:47	698/698	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2013:17:36%20GMT	https://datrics.themetags.com/img/grop-shape-3.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/grop-shape-3.svg	(from https://datrics.themetags.com/index-4.html)
16:46:49	709/709	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2013:20:50%20GMT	https://datrics.themetags.com/img/grop-shape-2.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/grop-shape-2.svg	(from https://datrics.themetags.com/index-4.html)
16:46:51	361/361	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/combined-shape.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/combined-shape.svg	(from https://datrics.themetags.com/index-4.html)
16:46:51	744478/744478	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2022:00:07%20GMT	https://datrics.themetags.com/img/hero-single-img-6.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-single-img-6.svg	(from https://datrics.themetags.com/index-4.html)
16:46:52	2748/2748	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2020:42:14%20GMT	https://datrics.themetags.com/img/hero-bottom-shape-2.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-bottom-shape-2.svg	(from https://datrics.themetags.com/index-4.html)
16:46:54	45641/45641	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2022:09:59%20GMT	https://datrics.themetags.com/img/promo-img-1.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/promo-img-1.svg	(from https://datrics.themetags.com/index-4.html)
16:46:55	45699/45699	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2022:10:37%20GMT	https://datrics.themetags.com/img/promo-img-2.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/promo-img-2.svg	(from https://datrics.themetags.com/index-4.html)
16:46:56	45673/45673	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Mar%202020%2022:13:28%20GMT	https://datrics.themetags.com/img/promo-img-3.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/promo-img-3.svg	(from https://datrics.themetags.com/index-4.html)
16:46:59	208290/208290	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/header-bg-1.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/header-bg-1.jpg	(from https://datrics.themetags.com/index-4.html)
16:46:59	32328/32328	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Mar%202020%2012:09:08%20GMT	https://datrics.themetags.com/img/team-4.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/team-4.png	(from https://datrics.themetags.com/index-4.html)
16:47:00	131111/131111	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/hero-animation-05.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-animation-05.svg	(from https://datrics.themetags.com/index-5.html)
16:47:02	300522/300522	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/search.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/search.svg	(from https://datrics.themetags.com/index-5.html)
16:47:03	88023/88023	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202020%2011:29:17%20GMT	https://datrics.themetags.com/img/about-us-2.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/about-us-2.jpg	(from https://datrics.themetags.com/index-5.html)
16:47:04	25072/25072	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Mar%202020%2012:03:56%20GMT	https://datrics.themetags.com/img/team-6.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/team-6.png	(from https://datrics.themetags.com/index-5.html)
16:47:06	28078/28078	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Mar%202020%2011:41:50%20GMT	https://datrics.themetags.com/img/team-7.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/team-7.png	(from https://datrics.themetags.com/index-5.html)
16:47:07	27223/27223	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Mar%202020%2012:06:42%20GMT	https://datrics.themetags.com/img/team-8.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/team-8.png	(from https://datrics.themetags.com/index-5.html)
16:47:08	23900/23900	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Mar%202020%2012:10:16%20GMT	https://datrics.themetags.com/img/team-5.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/team-5.png	(from https://datrics.themetags.com/index-5.html)
16:47:10	84558/84558	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/hero-section-bg.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-section-bg.svg	(from https://datrics.themetags.com/index-6.html)
16:47:11	54668/54668	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/hero-animation-04.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-animation-04.svg	(from https://datrics.themetags.com/index-6.html)
16:47:12	131140/131140	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/hero-animation-06.svg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/hero-animation-06.svg	(from https://datrics.themetags.com/index-6.html)
16:47:14	54527/54527	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202020%2011:50:18%20GMT	https://datrics.themetags.com/img/about-1.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/about-1.jpg	(from https://datrics.themetags.com/index-6.html)
16:47:15	49791/49791	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Mar%202020%2011:53:52%20GMT	https://datrics.themetags.com/img/about-2.jpg	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/about-2.jpg	(from https://datrics.themetags.com/index-6.html)
16:47:16	12156/12156	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-01.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-01.png	(from https://datrics.themetags.com/index-6.html)
16:47:17	8237/8237	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-02.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-02.png	(from https://datrics.themetags.com/index-6.html)
16:47:19	14568/14568	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-03.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-03.png	(from https://datrics.themetags.com/index-6.html)
16:47:20	14865/14865	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-04.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-04.png	(from https://datrics.themetags.com/index-6.html)
16:47:21	13819/13819	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2007:50:15%20GMT	https://datrics.themetags.com/img/clients-logo-05.png	C:/My%20Web%20Sites/Datrics%20-%20Data%20Science%20and%20Big%20Data%20Analytics%20HTML%20Template/datrics.themetags.com/img/clients-logo-05.png	(from https://datrics.themetags.com/index-6.html)
